ID,SMILES,pIC50,Compound origin
CHEMBL4176419,Cc1ccc([C@H](C)Nc2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,7.060480747,ChEMBL
CHEMBL4168169,Cc1ccc([C@H](C)Nc2ccc3c(c2)N(C2CC2)[C@H](C)C(=O)N3C)c(C)c1,7.346787486,ChEMBL
CHEMBL4169634,Cc1ccc([C@H](C)Nc2ccc3c(c2)N(C2CC2)[C@H](C)C(=O)N3C)cc1,7.283996656,ChEMBL
CHEMBL4228515,Cc1ccc2c(=O)n(C)cc(-c3cccc(NS(C)(=O)=O)c3)c2c1,6.823908741,ChEMBL
CHEMBL3959351,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(=O)(=O)N4CCC(O)CC4)c3)nc1N2C,4.966576245,ChEMBL
CHEMBL4217497,Cc1ccc2c(c1)CC(C)N2C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,7.651695137,ChEMBL
CHEMBL4218450,Cc1ccc2c(c1)CC(C)N2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,7.216811309,ChEMBL
CHEMBL4212538,Cc1ccc2c(c1)CCN2C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,7.798602876,ChEMBL
CHEMBL4213524,Cc1ccc2c(c1)CCN2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,7.262807357,ChEMBL
CHEMBL3903329,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2[nH]c(-c3cnn(C)c3)nc12,7.798602876,ChEMBL
CHEMBL3973174,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2[nH]c(C(F)(F)F)nc12,7.42365865,ChEMBL
CHEMBL3974281,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2[nH]c(C(O)CCO)nc12,6.885055584,ChEMBL
CHEMBL3926851,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3)[nH]c12,7.841637508,ChEMBL
CHEMBL3898030,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3)n(C)c12,7.723538196,ChEMBL
CHEMBL14212,Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1C,5.602059991,ChEMBL
CHEMBL4212617,Cc1cccc2c1CCN2C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,7.694648631,ChEMBL
CHEMBL4205255,Cc1cccc2c1CCN2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,6.701146924,ChEMBL
CHEMBL4163972,Cc1ccccc1C(C)Nc1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,6.568636236,ChEMBL
CHEMBL4212227,Cc1ccccc1NC(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,6.774690718,ChEMBL
CHEMBL4100205,Cc1ccn(-c2ccc(NCCNC(=O)c3ccc(Br)o3)nn2)n1,4.67223251,ChEMBL
CHEMBL3979158,Cc1ccnc(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]cnc12,6.55705013,ChEMBL
CHEMBL3949432,Cc1ccnc(C)c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3)[nH]c12,7.645891561,ChEMBL
CHEMBL3585453,Cc1ccncc1-c1cnc(NC2CCNCC2)c2[nH]c(=O)c(C)cc12,5.499999679,ChEMBL
CHEMBL3785363,Cc1cn(C)c2c1C(=O)N(c1cc(Cl)c(=O)n(C)c1)[C@@H]2c1ccc(Cl)cc1,7.070581074,ChEMBL
CHEMBL1995703,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,6.886056648,ChEMBL
CHEMBL1287853,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,6.537602002,ChEMBL
CHEMBL4244134,Cc1cncc(-c2ccc(N[C@@H]3CCNC[C@H]3OCC3CCC(F)(F)CC3)c3[nH]c(=O)c(C)cc23)c1,5.200000237,ChEMBL
CHEMBL3590405,Cc1cncc(-c2ccc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,5.400000186,ChEMBL
CHEMBL4246741,Cc1cncc(-c2ccc(N[C@@H]3C[C@H]4CC[C@H](N4)[C@H]3CCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,5.300000202,ChEMBL
CHEMBL3585452,Cc1cncc(-c2cnc(NC3CCNCC3)c3[nH]c(=O)c(C)cc23)c1,5.599999383,ChEMBL
CHEMBL3585458,Cc1cncc(-c2cnc(NC3CCNCC3)c3[nH]c(=O)c(C)cc23)c1C,5.100000128,ChEMBL
CHEMBL3590408,Cc1cncc(-c2cnc(N[C@@H]3CCN(C)C[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,4.100000019,ChEMBL
CHEMBL3590389,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c3[nH]c(=O)c(C)cc23)c1,5.800000875,ChEMBL
CHEMBL3590382,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OCC3CCOCC3)c3[nH]c(=O)c(C)cc23)c1,5,ChEMBL
CHEMBL3590383,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c3[nH]c(=O)c(C)cc23)c1,4.800000053,ChEMBL
CHEMBL3590406,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OC[C@@H]3C[C@H](C)S(=O)(=O)[C@H](C)C3)c3[nH]c(=O)c(C)cc23)c1,4.600000075,ChEMBL
CHEMBL4242484,Cc1cncc(-c2cnc(N[C@@H]3C[C@H]4CC[C@H](N4)[C@H]3CCC3CCC(F)(F)CC3)c3[nH]c(=O)c(C)cc23)c1,5.300000202,ChEMBL
CHEMBL4241003,Cc1cncc(-c2cnc(N[C@@H]3C[C@H]4CC[C@H](N4)[C@H]3CCC3CCOCC3)c3[nH]c(=O)c(C)cc23)c1,5.100000128,ChEMBL
CHEMBL3590390,Cc1cncc(-c2cnc(N[C@H]3CCNC[C@@H]3OCC3CCCCC3)c3[nH]c(=O)c(C)cc23)c1,4.900000142,ChEMBL
CHEMBL3912626,Cc1cnn(C)c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3)[nH]c12,7.335358024,ChEMBL
CHEMBL3974456,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]c(C3CC3)nc12,7.474955193,ChEMBL
CHEMBL3912346,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]c(NC3CC3)nc12,7.294992041,ChEMBL
CHEMBL3975427,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]c(NCC3CC3)nc12,7.473660723,ChEMBL
CHEMBL3946085,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3(F)F)[nH]c12,7.600326279,ChEMBL
CHEMBL3969225,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3)n(C)c12,7.910094889,ChEMBL
CHEMBL3917785,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2nc(N)[nH]c12,7.270025714,ChEMBL
CHEMBL3935133,Cc1nc2cc(-c3c(C)noc3C)cc(-c3c(C)n[nH]c3C)c2[nH]1,7.369572125,ChEMBL
CHEMBL3585450,Cc1ncccc1-c1cnc(NC2CCNCC2)c2[nH]c(=O)c(C)cc12,5.200000237,ChEMBL
CHEMBL4205364,Cc1nn(C)c(C)c1NC(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,6.494850022,ChEMBL
CHEMBL3785668,Cc1nnc(C[C@@H]2C=C(c3ccc(Cl)cc3)c3ccccc3-n3c(C)nnc32)o1,7.698970004,ChEMBL
CHEMBL3785917,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOC[C@@H]5C)cc4n3C(C)CC3CC3)cn12,8.045757491,ChEMBL
CHEMBL4097251,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOC[C@H]5C)cc4n3C(C)CC3CC3)cn12,8.045757491,ChEMBL
CHEMBL3108803,Cc1nnc2c3ccccc3c(-c3ccc(N4CCOCC4)c(NS(=O)(=O)c4ccc(Cl)cc4)c3)nn12,6,ChEMBL
CHEMBL3108801,Cc1nnc2c3ccccc3c(-c3ccc(N4CCOCC4)c(NS(=O)(=O)c4ccccc4Cl)c3)nn12,6.799998135,ChEMBL
CHEMBL3108800,Cc1nnc2c3ccccc3c(-c3ccc(N4CCOCC4)c(NS(C)(=O)=O)c3)nn12,6.599997654,ChEMBL
CHEMBL4074924,Cc1nnc2ccc(-c3cnn(C)c3Oc3ccccc3)nn12,5.698970004,ChEMBL
CHEMBL4177080,Cc1nnn2c1-c1ccc(-c3cc[nH]n3)cc1N(c1ccc(Cl)cc1)CC2,7.853871964,ChEMBL
CHEMBL4168815,Cc1nnn2c1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)CC2,7.886056648,ChEMBL
CHEMBL4176672,Cc1nnn2c1-c1ccc(-c3cnc(N)nc3)cc1N(c1ccc(Cl)cc1)CC2,7.638272164,ChEMBL
CHEMBL4165389,Cc1nnn2c1-c1ccc(-c3nn[nH]n3)cc1N(c1ccc(Cl)cc1)CC2,8.522878745,ChEMBL
CHEMBL4173105,Cc1nnn2c1-c1ccc(C#N)cc1N(c1ccc(Cl)cc1)CC2,7.958607315,ChEMBL
CHEMBL4166671,Cc1nnn2c1-c1ccc(C(=O)NC(c3ccccc3)c3ccccc3)cc1N(c1ccc(Cl)cc1)CC2,7.356547324,ChEMBL
CHEMBL4166286,Cc1nnn2c1-c1ccc(C(=O)NCc3ccccc3)cc1N(c1ccc(Cl)cc1)CC2,7.455931956,ChEMBL
CHEMBL4174587,Cc1nnn2c1-c1ccc(C(=O)NS(=O)(=O)c3ccccc3)cc1N(c1ccc(Cl)cc1)CC2,7.677780705,ChEMBL
CHEMBL4167362,Cc1nnn2c1-c1ccc(C(=O)NS(C)(=O)=O)cc1N(c1ccc(Cl)cc1)CC2,7.886056648,ChEMBL
CHEMBL4173537,Cc1nnn2c1-c1ccc(C(=O)N[C@@H](C)c3ccc(F)cc3)cc1N(c1ccc(Cl)cc1)CC2,7.468521083,ChEMBL
CHEMBL4162832,Cc1nnn2c1-c1ccc(C(=O)N[C@@H](C)c3ccccc3)cc1N(c1ccc(Cl)cc1)CC2,8,ChEMBL
CHEMBL4176902,Cc1nnn2c1-c1ccc(C(=O)N[C@H](C)c3ccccc3)cc1N(c1ccc(Cl)cc1)CC2,7.853871964,ChEMBL
CHEMBL4169698,Cc1nnn2c1-c1ccc(C(=O)Nc3ccccc3)cc1N(c1ccc(Cl)cc1)CC2,7.677780705,ChEMBL
CHEMBL4166861,Cc1nnn2c1-c1ccc(C(=O)O)cc1N(c1ccc(Cl)cc1)CC2,7.552841969,ChEMBL
CHEMBL4161767,Cc1nnn2c1-c1ccc(C(N)=O)cc1N(c1ccc(Cl)cc1)CC2,8.22184875,ChEMBL
CHEMBL4165200,Cc1nnn2c1-c1ccc(C(O)C(F)(F)F)cc1N(c1ccc(Cl)cc1)CC2,7.366531544,ChEMBL
CHEMBL4166455,Cc1nnn2c1-c1ccc(CO)cc1N(c1ccc(Cl)cc1)CC2,7.102372909,ChEMBL
CHEMBL4161952,Cc1nnn2c1-c1ccc(Cn3cccn3)cc1N(c1ccc(Cl)cc1)CC2,7.346787486,ChEMBL
CHEMBL4174918,Cc1nnn2c1-c1ccccc1N(Cc1cccc(Br)c1)CC2,7.537602002,ChEMBL
CHEMBL4169877,Cc1nnn2c1-c1ccccc1N(c1ccc(Cl)cc1)CC2,7.455931956,ChEMBL
CHEMBL4162818,Cc1nnn2c1-c1ccccc1N(c1ccc(Cl)cc1)CC2CCO,7.283996656,ChEMBL
CHEMBL4159455,Cc1nnn2c1-c1ccccc1N(c1ccc(Cl)cc1)C[C@@H]2C,7.823908741,ChEMBL
CHEMBL4170756,Cc1nnn2c1-c1ccccc1N(c1ccc(Cl)cc1)C[C@H]2C,7.853871964,ChEMBL
CHEMBL4164698,Cc1nnn2c1-c1ccccc1N(c1ccccc1)CC2,7.552841969,ChEMBL
CHEMBL3923924,Cc1noc(-c2ccc3c(c2)C(c2ccc(Cl)cc2)=N[C@@H](CC(N)=O)c2onc(C)c2-3)n1,6.568636236,ChEMBL
CHEMBL3899767,Cc1noc(C)c1-c1cc(-c2cccnc2-c2ccccc2)c2nc(C3CC3)[nH]c2c1,7.552841969,ChEMBL
CHEMBL3912665,Cc1noc(C)c1-c1cc(/C=C/c2ccccc2)c2[nH]c(C3CC3)nc2c1,5.498927038,ChEMBL
CHEMBL3940657,Cc1noc(C)c1-c1cc(C(C)c2ccc(F)cc2)c2[nH]c(C3CC3)nc2c1,7.657577319,ChEMBL
CHEMBL3889780,Cc1noc(C)c1-c1cc(C(O)(c2ccccc2)c2ccccc2)c2nc(C3CC3)[nH]c2c1,7.844663963,ChEMBL
CHEMBL3982015,Cc1noc(C)c1-c1cc(C(O)C2CCCC2)c2nc(C3CC3)[nH]c2c1,7.607303047,ChEMBL
CHEMBL3959270,Cc1noc(C)c1-c1cc(N2C(=O)CCC2C)c2nc(C3CC3)[nH]c2c1,6.289967301,ChEMBL
CHEMBL3925164,Cc1noc(C)c1-c1cc(NC2CCCC2)c2nc(C3CC3)[nH]c2c1,6.90274269,ChEMBL
CHEMBL4126757,Cc1noc(C)c1-c1cc(O)cc(C(=O)N2CCNCC2)c1,6.14073019,ChEMBL
CHEMBL4128131,Cc1noc(C)c1-c1cc(O)cc(C(=O)N2CCOCC2)c1,5.420108428,ChEMBL
CHEMBL2335146,Cc1noc(C)c1-c1cc(O)cc(C(=O)c2ccccc2)c1,6.2644011,ChEMBL
CHEMBL4126542,Cc1noc(C)c1-c1cc(O)cc(C(O)C2CC2)c1,6.42182898,ChEMBL
CHEMBL4127935,Cc1noc(C)c1-c1cc(O)cc(C(O)C2CCCCC2)c1,6.779944243,ChEMBL
CHEMBL4128749,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccc(C#N)cc2)c1,6.219481382,ChEMBL
CHEMBL4128310,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccc(Cl)c(Cl)c2)c1,6.022284684,ChEMBL
CHEMBL4128199,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccc(Cl)cc2)c1,6.199984406,ChEMBL
CHEMBL4126698,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccc(Cl)cn2)c1,6.307696877,ChEMBL
CHEMBL4129683,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccc(F)cc2)c1,6.072343454,ChEMBL
CHEMBL4130114,Cc1noc(C)c1-c1cc(O)cc(C(O)c2cccc(F)c2)c1,6.100362924,ChEMBL
CHEMBL2335143,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccccc2)c1,6.417834043,ChEMBL
CHEMBL4129966,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccccc2F)c1,5.84885545,ChEMBL
CHEMBL4128201,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccccn2)c1,5.329877139,ChEMBL
CHEMBL4129171,Cc1noc(C)c1-c1cc(O)cc(C(O)c2cccnc2)c1,6.779944243,ChEMBL
CHEMBL4127775,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccncc2)c1,6.519275214,ChEMBL
CHEMBL4128951,Cc1noc(C)c1-c1cc(O)cc(CN2CCC(F)(F)CC2)c1,6.629468738,ChEMBL
CHEMBL4130167,Cc1noc(C)c1-c1cc(O)cc(CN2CCCC2)c1,5.487725893,ChEMBL
CHEMBL4130320,Cc1noc(C)c1-c1cc(O)cc(CN2CCCCC2)c1,5.369277871,ChEMBL
CHEMBL4126819,Cc1noc(C)c1-c1cc(O)cc(CN2CCN(C)CC2)c1,5.910047227,ChEMBL
CHEMBL4127707,Cc1noc(C)c1-c1cc(O)cc(CN2CCOCC2)c1,6.019771642,ChEMBL
CHEMBL4129106,Cc1noc(C)c1-c1cc(O)cc(CNCc2ccccc2)c1,5.648908851,ChEMBL
CHEMBL4126900,Cc1noc(C)c1-c1cc(O)cc(Cc2ccccc2)c1,5.9593033,ChEMBL
CHEMBL2335154,Cc1noc(C)c1-c1cc(O)cc([C@@H](O)c2ccccc2)c1,6.418967974,ChEMBL
CHEMBL2335147,Cc1noc(C)c1-c1cc(O)cc([C@H](O)c2ccccc2)c1,6.413412695,ChEMBL
CHEMBL2335145,Cc1noc(C)c1-c1cc(OCCO)cc(C(O)c2ccccc2)c1,5.931814138,ChEMBL
CHEMBL4243172,Cc1noc(C)c1-c1ccc(=O)n(Cc2ccc(C3CO3)c(F)c2)c1,6.795880017,ChEMBL
CHEMBL4246969,Cc1noc(C)c1-c1ccc(=O)n(Cc2ccc(C3CO3)cc2)c1,6.318758763,ChEMBL
CHEMBL4241469,Cc1noc(C)c1-c1ccc(=O)n(Cc2cccc(F)c2)c1,5.970616222,ChEMBL
CHEMBL4251258,Cc1noc(C)c1-c1ccc(=O)n(Cc2ccccc2)c1,6.638272164,ChEMBL
CHEMBL3220851,Cc1noc(C)c1-c1ccc2c(c1)C(=O)CC2,4.200000031,ChEMBL
CHEMBL3785262,Cc1noc(C)c1-c1ccc2c(c1)C(C)(c1ccccc1)N(C)C(=O)N2,7.468521083,ChEMBL
CHEMBL3220860,Cc1noc(C)c1-c1ccc2c(c1)C(O)(c1ccccc1)CC2,5.899998417,ChEMBL
CHEMBL3220856,Cc1noc(C)c1-c1ccc2c(c1)C(OCCCN1CCCC1)CC2,5.200000237,ChEMBL
CHEMBL3220857,Cc1noc(C)c1-c1ccc2c(c1)C(OCCCN1CCCCC1)CC2,5.200000237,ChEMBL
CHEMBL3220859,Cc1noc(C)c1-c1ccc2c(c1)C(OCCCN1CCNCC1)CC2,5.400000186,ChEMBL
CHEMBL3220858,Cc1noc(C)c1-c1ccc2c(c1)C(OCCCN1CCOCC1)CC2,5.200000237,ChEMBL
CHEMBL3220855,Cc1noc(C)c1-c1ccc2c(c1)C(OCc1ccc3ccccc3n1)CC2,4.700000069,ChEMBL
CHEMBL3220854,Cc1noc(C)c1-c1ccc2c(c1)C(OCc1ccccc1)CC2,4.499999953,ChEMBL
CHEMBL3787210,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccsc1)(N1CCC[C@H](N)C1)C(=O)N2,8.096910013,ChEMBL
CHEMBL1828978,Cc1noc(C)c1-c1ccc2c(c1)CN(C)C(=O)N2,5.15490196,ChEMBL
CHEMBL4170953,Cc1noc(C)c1-c1ccc2c(c1)OC(C(C)(C)C)C(=O)N2,6.568636236,ChEMBL
CHEMBL4163715,Cc1noc(C)c1-c1ccc2c(c1)OC(C(C)C)C(=O)N2,5.931814138,ChEMBL
CHEMBL4160349,Cc1noc(C)c1-c1ccc2c(c1)OC(CC(C)C)C(=O)N2,6.744727495,ChEMBL
CHEMBL4162630,Cc1noc(C)c1-c1ccc2c(c1)OC(CC1CC1)C(=O)N2,6.397940009,ChEMBL
CHEMBL4170564,Cc1noc(C)c1-c1ccc2c(c1)OC(CC1CCC1)C(=O)N2,6.698970004,ChEMBL
CHEMBL4159257,Cc1noc(C)c1-c1ccc2c(c1)OC(CC1CCCC1)C(=O)N2,6.537602002,ChEMBL
CHEMBL4167170,Cc1noc(C)c1-c1ccc2c(c1)OC(CC1CCCCC1)C(=O)N2,5.931814138,ChEMBL
CHEMBL4168103,Cc1noc(C)c1-c1ccc2c(c1)OC(c1cc(Cl)cc(Cl)c1)C(=O)N2,5.876148359,ChEMBL
CHEMBL4165514,Cc1noc(C)c1-c1ccc2c(c1)OC(c1ccc(Cl)c(Cl)c1)C(=O)N2,5.37161107,ChEMBL
CHEMBL4177115,Cc1noc(C)c1-c1ccc2c(c1)OC(c1ccc(Cl)cc1)C(=O)N2,6.055517328,ChEMBL
CHEMBL4173349,Cc1noc(C)c1-c1ccc2c(c1)OC(c1cccc(C(F)(F)F)c1)C(=O)N2,5.643974143,ChEMBL
CHEMBL4173760,Cc1noc(C)c1-c1ccc2c(c1)OC(c1cccc(Cl)c1)C(=O)N2,6.292429824,ChEMBL
CHEMBL4169922,Cc1noc(C)c1-c1ccc2c(c1)OC(c1cccc(F)c1)C(=O)N2,6.207608311,ChEMBL
CHEMBL4163057,Cc1noc(C)c1-c1ccc2c(c1)OC(c1ccccc1)C(=O)N2,6.823908741,ChEMBL
CHEMBL4165432,Cc1noc(C)c1-c1ccc2c(c1)OC(c1ccccc1C(F)(F)F)C(=O)N2,5.943095149,ChEMBL
CHEMBL4166897,Cc1noc(C)c1-c1ccc2c(c1)OC(c1ccccc1Cl)C(=O)N2,6.30980392,ChEMBL
CHEMBL4161994,Cc1noc(C)c1-c1ccc2c(c1)OC(c1ccccc1F)C(=O)N2,6.244125144,ChEMBL
CHEMBL4170581,Cc1noc(C)c1-c1ccc2c(c1)O[C@@H](CC1CC1)C(=O)N2,5.450996738,ChEMBL
CHEMBL4167192,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](CC(C)C)C(=O)N2,6.920818754,ChEMBL
CHEMBL4175060,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](CC1CC1)C(=O)N2,7,ChEMBL
CHEMBL4160369,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](CC1CC1)C(=O)N2C,6.283996656,ChEMBL
CHEMBL4162243,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](CC1CC1)C(=O)N2CC(=O)N(C)C,5.438898616,ChEMBL
CHEMBL4171614,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](CC1CC1)C(=O)N2CC(=O)O,5.673664139,ChEMBL
CHEMBL4170156,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](CC1CC1)C(=O)N2CCN(C)C,6.065501549,ChEMBL
CHEMBL4177288,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](CC1CC1)C(=O)N2CCN1CCOCC1,6.229147988,ChEMBL
CHEMBL4159934,Cc1noc(C)c1-c1ccc2c(c1)O[C@H](Cc1ccccc1)C(=O)N2,5.216811309,ChEMBL
CHEMBL3220849,Cc1noc(C)c1-c1ccc2c(c1)nc(C)n2Cc1ccc(O)cc1,5.700000504,ChEMBL
CHEMBL4210853,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(OCCCN(C)C)cc1)n2CCN1CCOCC1,5.823908741,ChEMBL
CHEMBL3220873,Cc1noc(C)c1-c1ccc2c(c1)ncn2Cc1ccc(Cl)c(Cl)c1,5,ChEMBL
CHEMBL3220864,Cc1noc(C)c1-c1ccc2c(c1)ncn2Cc1ccc(Cl)cc1,5.599999383,ChEMBL
CHEMBL3220866,Cc1noc(C)c1-c1ccc2c(c1)ncn2Cc1cccc(Br)c1,5.800000875,ChEMBL
CHEMBL3220870,Cc1noc(C)c1-c1ccc2c(c1)ncn2Cc1ccccc1[N+](=O)[O-],4.900000142,ChEMBL
CHEMBL3220852,Cc1noc(C)c1-c1ccc2cc[nH]c2c1,4.700000069,ChEMBL
CHEMBL3220853,Cc1noc(C)c1-c1ccc2nc[nH]c2c1,5.200000237,ChEMBL
CHEMBL2335155,Cc1noc(C)c1-c1ccc2ncn(Cc3ccc(C#N)cc3)c2c1,6.729815596,ChEMBL
CHEMBL3220876,Cc1noc(C)c1-c1ccc2ncn(Cc3ccc(C(=O)N(C)C)cc3)c2c1,5.700000504,ChEMBL
CHEMBL3220872,Cc1noc(C)c1-c1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c2c1,5.400000186,ChEMBL
CHEMBL3220863,Cc1noc(C)c1-c1ccc2ncn(Cc3ccc(Cl)cc3)c2c1,6.099999035,ChEMBL
CHEMBL3220865,Cc1noc(C)c1-c1ccc2ncn(Cc3cccc(Br)c3)c2c1,6,ChEMBL
CHEMBL3220875,Cc1noc(C)c1-c1ccc2ncn(Cc3cccc(C(=O)N(C)C)c3)c2c1,6.199998172,ChEMBL
CHEMBL3220862,Cc1noc(C)c1-c1ccc2ncn(Cc3cccc(Cl)c3)c2c1,5.899998417,ChEMBL
CHEMBL3220861,Cc1noc(C)c1-c1ccc2ncn(Cc3cccc(F)c3)c2c1,6.199998172,ChEMBL
CHEMBL3220871,Cc1noc(C)c1-c1ccc2ncn(Cc3ccccc3C#N)c2c1,6,ChEMBL
CHEMBL3220868,Cc1noc(C)c1-c1ccc2ncn(Cc3ccccc3Cl)c2c1,6.099999035,ChEMBL
CHEMBL3220869,Cc1noc(C)c1-c1ccc2ncn(Cc3ccccc3[N+](=O)[O-])c2c1,6.199998172,ChEMBL
CHEMBL1828979,Cc1noc(C)c1-c1ccccc1,6.096910013,ChEMBL
CHEMBL2431088,Cc1noc(N)c1-c1ccccc1,4.48148606,ChEMBL
CHEMBL3963740,Cc1noc2c1-c1ccc(-c3cnn(C)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2CC(=O)N(C)C,7.886056648,ChEMBL
CHEMBL3951628,Cc1noc2c1-c1ccc(-c3cnn(C)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2CC(=O)O,6.756961951,ChEMBL
CHEMBL3787075,Cc1noc2c1-c1ccc(-c3cnn(C)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O,7.817490475,ChEMBL
CHEMBL2431087,Cc1noc2c1-c1sc(C)c(C)c1C(C1CCOCC1)=N[C@H]2CC(N)=O,5.207608311,ChEMBL
CHEMBL2431084,Cc1noc2c1-c1sc(C)c(C)c1C(Cc1ccccc1)=N[C@H]2CC(N)=O,5.244125144,ChEMBL
CHEMBL2431086,Cc1noc2c1-c1sc(C)c(C)c1C(N1CCOCC1)=N[C@H]2CC(N)=O,5.958607315,ChEMBL
CHEMBL2431079,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(C#N)cc1)=N[C@H]2CC(N)=O,7.48148606,ChEMBL
CHEMBL2431075,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(C#N)cc1)=N[C@H]2[C@@H](C)C(N)=O,6.602059991,ChEMBL
CHEMBL2431089,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(Cl)cc1)=N[C@H]2CC(=O)OC(C)(C)C,6.537602002,ChEMBL
CHEMBL2431090,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O,7.585026652,ChEMBL
CHEMBL2431073,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(Cl)cc1)=N[C@H]2Cc1ncc[nH]1,6.698970004,ChEMBL
CHEMBL2431074,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(Cl)cc1)=N[C@H]2Cc1nccs1,6.721246399,ChEMBL
CHEMBL2431081,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(Cl)cn1)=N[C@H]2CC(N)=O,7.142667504,ChEMBL
CHEMBL2431082,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(N)nc1)=N[C@H]2CC(N)=O,7.13667714,ChEMBL
CHEMBL2431076,Cc1noc2c1-c1sc(C)c(C)c1C(c1cccc(Cl)c1)=N[C@H]2CC(N)=O,7.13076828,ChEMBL
CHEMBL2431078,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccccc1)=N[C@H]2CC(N)=O,7.537602002,ChEMBL
CHEMBL2431077,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccccc1Cl)=N[C@H]2CC(N)=O,6.602059991,ChEMBL
