,SMILES,name
54189,CSCCC(=O)N1CCN(c2cnn(C)c(=O)c2)CC1,219652171
54190,C[C@@H]1NC(=O)CC[C@@H]1NC(=O)c1ccc2nc[nH]c2n1,282253846
54191,CS(=O)(=O)NC[C@@H]1CCCN(c2ccc(F)cn2)C1,283406987
54192,COCCN1CCC[C@@H](CNC(=O)c2cccc(N)n2)C1,220493591
54193,Cc1nccnc1C(=O)N[C@H](CO)Cc1ccc(O)cc1,613159736
54194,Cc1[nH]ncc1C(=O)N1CCO[C@@H]2CCN(C)C[C@H]21,285877643
54195,O=C(NC[C@@]1(O)CCOC1)c1ccc(F)c(F)c1,229682647
54196,N[C@H]1[C@H]2CCO[C@H]2[C@@H]1NC(=O)COc1ccccc1Cl,222556526
54197,CC(C)COC[C@@H](O)CN1C(=O)[C@@H](C)[C@@H](C)C1=O,176630388
54198,O[C@@H]1C[C@@H](c2nc[nH]n2)C[C@@H]1CNc1cnccn1,527564618
54199,Cc1oncc1C(=O)NCCn1nnc2ccccc2c1=O,225797912
54200,COCc1cc(NC(=O)N2CCN(C3CC3)CC2)ncn1,161620102
54201,Cn1c(Cn2ccnc2)nnc1[C@H]1CCCN(CCN)C1,95383068
54202,CCN1C[C@@H](C(=O)NCCCn2cc(C)cn2)CC1=O,95386944
54203,CCOc1nc(C(=O)N2CCC[C@@](CO)(OC)C2)co1,617800892
54204,C[C@H]1COCCN1c1ncnc2c1cnn2CCO,97200248
54205,O=C(NCCOCCO)c1cn2ccsc2n1,91645890
54206,CCOCc1nc(CCC(=O)N(C)C)n(CC)n1,95391520
54207,O=C(O)[C@@H]1CN(S(=O)(=O)C2CC2)C[C@H]1c1ccccn1,91694012
54208,CC(C)[C@H]1C(=O)NCCN1C(=O)[C@@H]1C[C@H]2CC[C@H]1O2,245339315
54209,COCCN1C[C@@H](Cc2cc(C)nc(N(C)C)n2)CC1=O,244866638
54210,CN1CCN2CCN(C(=O)c3ccc(F)c(O)c3)C[C@H]2C1,253378346
54211,O=C(CN1CCC[C@@H](O)C1)NCCCOC1CCCC1,534657464
54212,CN1CCO[C@H](CNC(=O)CCc2cccn2C)C1,534673917
54213,Cc1onc(C(=O)NCc2nc(CC(C)C)no2)c1CO,534673729
54214,COCC1(CNC(=O)CN2CCC[C@@H](O)C2)CCCC1,534583388
54215,Cc1cc(C)n(CCCC(=O)NCCn2ccnn2)n1,534658112
54216,Cc1nc2c(c(=O)n1C)CN([C@@H](C)C(=O)NCC(C)C)C2,299781136
54217,CN1CCC[C@@H]1CCn1cnc2cn(C)nc2c1=O,584893809
54218,CN1CCC[C@@H](CCNc2cncc(C(N)=O)n2)C1,584893735
54219,CCc1cc(N[C@H]2COC[C@@H]2O)nc(N2CCCCC2)n1,584889863
54220,Cc1cc(C(=O)NC[C@H]2CCS(=O)(=O)C2)no1,44457230
54221,O=C1CN(C(=O)c2cccc(Cn3ccnc3)c2)CCN1,44976944
54222,COC(=O)c1cc([S@](=O)O)c(C(=O)OC)s1,675062033
54223,C[C@H](O)CN1CCCN(C(=O)[C@]2(F)CCOC2)CC1,981821610
54224,NC(=O)c1ccc(C(=O)Nc2ncccc2O)nc1,63536094
54225,COc1cccc(C(=O)N[C@@H]2CCN(C)C2=O)c1OC,78845182
54226,CC(C)NC(=O)CNCC1CCN(C[C@H](C)O)CC1,69569063
54227,CN1CCCCC[C@@H]1C(=O)N1CCC2(CC1)CNC(=O)C2,952874006
54228,O=C(CCn1cccn1)N1CCN(CC(F)F)CC1,71846705
54229,CCN1CCCC[C@@H]1C(=O)N[C@@H](C)CS(=O)(=O)CC,71904567
54230,C[C@@H]1CN(C(=O)CCOC[C@@H]2CCCO2)C[C@@H]1N(C)C,78895321
54231,Cc1csc(S(=O)(=O)N[C@H]2CCC(=O)NC2=O)c1,1475121269
54232,CC[C@@H]1CN(C(=O)COCC2CC2)C[C@@H]1N1CCOCC1,84735855
54233,O=C1CC[C@H](NC(=O)[C@@H]2CCOc3ccccc32)C(=O)N1,89756035
54234,CC[C@@H](CO)N1CCN(C(=O)N(CC)CC)CC1,89943493
54235,CC(=O)N[C@@H]1CCCN(C(=O)N[C@H](C)Cn2cccn2)C1,89904346
54236,COCCNC(=O)NC[C@H](O)c1ccc2c(c1)CCN2C,96363037
54237,O=S(=O)(NC[C@@H]1COc2ccccc2O1)c1cn[nH]c1,40808943
54238,C[C@H]1CN(C[C@@H](O)CN2CC(n3cccn3)C2)C[C@@H](C)O1,106844159
54239,COC[C@]1(C(N)=O)CCCN1C(=O)c1ccn(C)c1,643940434
54240,Cc1ccc(OCC(=O)N[C@H]2CCC(=O)NC2=O)cc1,89755681
54241,CCn1cc(CC(=O)N[C@@]23CCC[C@@H]2NCC3)nn1,1615547785
54242,Cn1cc(C(=O)N2CCC(Cn3cccn3)CC2)nc1O,1615557202
54243,Cc1ccccc1N1CCCN(C[C@@H](O)CO)CC1,106253441
54244,Cc1cc(C)n(C[C@H](C)N2C[C@H]3C[C@H](O)[C@H](O)C[C@H]3C2)n1,1506400388
54245,CCCCCNC(=O)[C@H]1[C@H]2C=C[C@@H](O2)[C@@H]1C(=O)O,225643940
54246,CN1C[C@@H]2COC[C@H](C1)N(C(=O)CCc1ccncc1)C2,1704310135
54247,O=C1NCCCC[C@@H]1Sc1nnnn1C[C@H]1CCCO1,11468760
54248,N[C@@H]1CN(C(=O)OCc2ccccc2)C[C@H]1CO,16697407
54249,O=C(O)[C@@H]1CCN1S(=O)(=O)c1cncc(F)c1,384552475
54250,CCc1ncnc(N2C[C@@H]3CNC[C@]3(CN(C)C)C2)c1F,1772712248
54251,CC(C)(C)CN1CCNC(=O)[C@H]1CC(=O)N1CCOCC1,11844124
54252,CC(=O)c1ccc(NC(=O)CN2C(=O)CCC2=O)cc1,3086554
54253,CCc1ncnc(N2C[C@@H](OC)[C@H](c3cnn[nH]3)C2)c1F,621337303
54254,CC(=O)Nc1cccc(NC(=O)C(=O)NC[C@H](C)O)c1,10017494
54255,O=S(=O)(N[C@@H]1CCCNC1)c1cccc(F)c1,19279708
54256,CCN1C(=O)c2ccc(C(=O)O)cc2S1(=O)=O,20362884
54257,O=C(N[C@@H]1C=C[C@H](CO)C1)C1(N2CCOCC2)CCCC1,367198127
54258,Cc1cccc(N2CCN(C[C@@]3(O)CCNC3)CC2)c1,694135305
54259,COc1ccc(C)cc1S(=O)(=O)N[C@@H](C)C(N)=O,4866926
54260,CC(C)(CCNC(=O)c1cnc2cccnn12)C(=O)O,901686367
54261,CCCc1cc(=O)[nH]c(SCC(=O)N2CCCC2=O)n1,6503731
54262,Nc1ncc2c(n1)[C@@]1(CCCN(C(=O)c3ncc[nH]3)C1)CC2,1704337018
54263,CN1CCC[C@]2(CO)CCN(c3cnccn3)C[C@@H]12,1704328989
54264,CC(=O)N1CCC(C(=O)Nc2ccc(C(N)=O)cc2)CC1,8316313
54265,Cn1ccc(NS(=O)(=O)c2ccc(C(=O)O)cc2)n1,9220082
54266,C[C@H](C(=O)NCCn1cnccc1=O)c1cccc(O)c1,823634874
54267,COC(=O)[C@@H](CN1CCN(C)CC1)[C@@H](O)c1ccncc1,22924167
54268,CN(C)c1ccc(S(=O)(=O)N2CCCC2)cn1,25747618
54269,C[C@H]1CO[C@H](C)CN1Cn1nc2ccccn2c1=O,26667413
54270,COc1ccc([C@H](O)CNC(=O)c2nccnc2N)cc1,31571838
54271,O=C(NCCC(=O)N1CCCC1)C1=COCCO1,32716720
54272,C[C@@H](O)c1n[nH]c(CNC(=O)N[C@@H]2CCCC23CC3)n1,1875337720
54273,CCO[C@@H]1CN(C(=O)c2cc(C)sn2)C[C@H]1CO,888100739
54274,CN(CC(=O)O)C(=O)Cn1cnc2sccc2c1=O,37438424
54275,O=C(O)[C@H]1CCCN1C(=O)c1n[nH]c(=O)c2ccccc12,37435018
54276,CCOCC(=O)N[C@@H](Cc1ccccc1O)C(=O)O,1775992463
54277,O=S1(=O)CCC[C@]2(C1)Nc1ccccc1-c1nnnn12,1775997975
54278,Cc1ccnn1CC(=O)NC[C@H]1CC[C@@H](c2nc[nH]n2)O1,1775961465
54279,O=C(c1cc(=O)c2ccccc2[nH]1)N1CC[C@@H]2CNC[C@@H]21,1073323375
54280,CC1(C)OC[C@H](CNC(=O)NC[C@H]2COC(C)(C)O2)O1,403263
54281,Cn1cnnc1SCCNS(=O)(=O)c1ccccc1,2331969
54282,O=C(O)CSCc1nnnn1-c1ccccc1,4218245
54283,CCOC(=O)c1nnn(-c2nonc2N)c1C(F)(F)F,4281563
54284,O=C(C[C@@H]1CCS(=O)(=O)C1)Nc1nncs1,4392557
54285,CCOCC(=O)Nn1cnc2c(cnn2C(C)(C)C)c1=O,10250752
54286,NC(=O)c1cc(C(=O)NC[C@@H](O)c2ccccc2)c[nH]1,919743816
54287,CC(C)N(C)S(=O)(=O)N1CCCC[C@H]1C1OCCO1,247967234
54288,O=C(NCCc1ncc[nH]1)[C@H]1CC(=O)N(C2CCCC2)C1,65425949
54289,COCC1(C(=O)NCCN2CCCOC2=O)CCC1,65462249
54290,CCCCn1ncc(C)c1NC(=O)C[C@@H]1NC(=O)NC1=O,63857621
54291,CCOc1ccccc1C(=O)N1CCN(C)[C@@H](C(=O)O)C1,67789994
54292,O=C(c1ccon1)N1CCC[C@H](Cn2ccnn2)C1,125778347
54293,O=C(O)[C@@H]1C[C@@H]2CCCC[C@H]2N1C(=O)[C@@H]1COCCO1,252431560
54294,NC[C@@H](c1cnc(C(F)(F)F)nc1)N1CCOCC1,66339740
54295,CS(=O)(=O)N1CC(=O)N2CCc3ccccc3[C@H]2C1,36071021
54296,Cc1nn(C)c2ncnc(NC[C@H]3CCS(=O)(=O)C3)c12,72480884
54297,CO[C@H]1C[C@@H](CN2CCCC2)N(C(=O)CC(=N)O)C1,332679472
54298,Cc1ncc(S(=O)(=O)N[C@@H]2CNCC[C@H]2C)s1,262740045
54299,Cc1nccc(C2CCN(C(=O)c3c[nH]c(=O)cn3)CC2)n1,215345774
54300,O=C([C@@H]1CCCCN1)N1CCC[C@H](n2cncn2)C1,158812167
54301,CCS(=O)(=O)N1CCC(NCc2c[nH]nc2C)CC1,36901693
54302,C[C@@H]1C[C@@H](CO)CN(C(=O)NC[C@H]2CCCO2)C1,333704071
54303,CN1CC[C@H]2OCCN(C(=O)c3ncccc3O)[C@H]2C1,285070791
54304,Cc1cc(C[C@@H](C)NC(=O)C(=O)c2cccn2C)[nH]n1,220001365
54305,COc1ccc(CNC(=O)N(CCO)CCN(C)C)cc1,426582727
54306,Cn1ncc2c(N3CC[C@@]4(CCOC4)C3)ncnc21,176788920
54307,COCCc1nc(CNC(=O)c2ccco2)no1,222587298
54308,C[C@@H](C(=O)N(C)CCCc1nccn1C)N(C)C,426420118
54309,O=C(NCCn1cc(Cl)cn1)[C@H]1CC(=O)N(C2CC2)C1,91974267
54310,CC(C)c1cc(N[C@@H]2CS(=O)(=O)C[C@H]2O)ncn1,95388566
54311,CC(C)[C@H]1CN(c2nc(C(N)=O)cs2)C[C@@H]1N,91321045
54312,CC1(C)SC[C@H](C(=O)NCc2ccon2)NC1=O,97657313
54313,Cc1cc(F)ccc1CC(=O)NC[C@]1(O)CCCNC1,244882627
54314,O=C(NCc1ccccn1)c1cc(N2CCOCC2)ncn1,243391768
54315,COC1=C[C@@]23[C@H]4[C@H]5[C@H]6[C@H]5[C@H]2n2c(=O)n(C)c(=O)n2[C@@H]6[C@]43C=C1,248022226
54316,COc1cc(C(=O)NCC[C@@]2(O)CCCOC2)sn1,622128320
54317,O=C(O)C[C@H]1CN(C(=O)c2cccc3c2OCO3)CCO1,299747059
54318,CNC[C@H]1CCCN(C(=O)C2(N)Cc3ccccc3C2)C1,299738722
54319,NC[C@@H]1CCCCN1C(=O)CCn1ccccc1=O,237828948
54320,Cn1cccc1C(=O)C(=O)N1CCC[C@@H](c2nc[nH]n2)C1,354479467
54321,Cc1ccc(NC(=O)NCCc2n[nH]c(=O)n2C)cc1,299787123
54322,COCCCCN1CCN(C(=O)c2[nH]cnc2C)CC1,584889936
54323,Cc1cc(CNC(=O)Cn2c(C)cc(C)nc2=O)ccn1,584884947
54324,C[C@@H](O)CN1CCCN(C(=O)[C@@]2(F)CCOC2)CC1,981821611
54325,COc1ccccc1OCC(=O)N1CCO[C@H](C(=O)O)C1,49864810
54326,C[C@H](O)C(=O)N[C@](C)(CO)Cn1cnc2ccccc21,1363690506
54327,C[C@@H]1CN(CCNC(=O)Cn2cccn2)C[C@@H](C)O1,65417550
54328,O=C(CNc1ccc(-n2cnnn2)cc1)NCc1ccco1,65515876
54329,C[C@H](NC(=O)CN1CCc2sccc2C1)C(N)=O,65612180
54330,CC(C)c1nc(CN2CCO[C@@H](Cn3cncn3)C2)no1,70005042
54331,CCn1cc(S(=O)(=O)Nc2cc(C)nn2C)cn1,66247924
54332,CN(CCCN(C)C(=O)c1cocn1)CC(=O)N(C)C,1380948143
54333,COC[C@](C)(O)CNC(=O)C(=O)Nc1cc(C)ccc1C,70643987
54334,Cc1cc(OCc2cc(=O)n(C)c(=O)n2C)nnc1C,71883965
54335,CC(C)(C)c1cc(NC(=O)Cn2cnnn2)no1,76041859
54336,CCS(=O)(=O)C[C@H](C)N(C)C(=O)c1cc(C)no1,78677011
54337,COC(=O)[C@@H]1CN(Cc2cccnc2)C[C@@H](C)O1,89496954
54338,CCNS(=O)(=O)[C@H]1CCN(c2cc(C)ncn2)C1,92700393
54339,NC(=O)[C@H]1CCC[C@@H]1NCCOCC(F)(F)F,170089214
54340,COc1ncc(C(=O)N2CCCC[C@H]2[C@H](C)N)cn1,408525456
54341,NC(=O)[C@@H]1CN(Cc2ccc(Cl)c(F)c2)C[C@H]1C(N)=O,639846738
54342,COCCCN(CCO)c1nccn2nc(C)cc12,192359570
54343,COC[C@@]1(C(=O)O)CN(c2nc(C)cc(C)n2)CCO1,711557248
54344,NC(=O)c1cc(C(=O)NS(=O)(=O)c2ccccc2)co1,760180679
54345,C[C@H]1CN(C(=O)c2ccc3c(c2)COB3O)C(C)(C)CO1,584970561
54346,CCc1ncnc(N2CCC(NCCO)CC2)c1F,92689467
54347,CC(=O)c1cccc(NC(=O)N2C[C@H](O)C[C@H]2CO)c1,95445360
54348,Cc1cc(COCC(=O)N2C[C@@H]3CCC[C@]3(N)C2)no1,1615554862
54349,Cc1cc(C(=O)N[C@H](C)c2nnnn2C)nn1C(C)C,1615554932
54350,O=C(NC1[C@@H]2CNC[C@@H]12)c1cccc2c1OCCO2,102630352
54351,C[C@H](CN(C)c1nccnc1C(=O)O)N1CCOCC1,1506407064
54352,CS(=O)(=O)C[C@@H]1CCCN(C(=O)CCc2cn[nH]c2)C1,1434028762
54353,CSCCN1CCN(c2cncc(N)n2)CC1,1857698226
54354,C[C@@](CO)(NC(=O)OCc1ccccc1)C(=O)O,1718538
54355,Cc1cccc(CN2CCC[C@](O)(CC(N)=O)C2)n1,643805572
54356,COC[C@@H](O)CN1CCOC[C@@H]1c1cccn1C,131976521
54357,COc1cccc(C=c2sc3ncnn3c2=O)c1,254589453
54358,C[C@H](NC(=O)[C@H](C)OC[C@H]1CCCCO1)C(=O)O,263018245
54359,Cc1cccc([C@@H](C)NC(=O)c2cnc(C(N)=O)cn2)n1,1772708096
54360,O=C(CCC(F)(F)F)N1C[C@H]2CNC[C@@]2(CO)C1,1772701050
54361,COc1nc(N(C)Cc2nc(C)no2)ncc1F,1772702789
54362,O=C(CCc1ccc(O)nn1)N1CCC(C2(O)CC2)CC1,1772819389
54363,CCCn1cc(C(=O)N2CCC([C@@H](O)CO)CC2)c(C)n1,1772711851
54364,NC(=O)CSc1nnc([C@@H](N)Cc2ccccc2)o1,5046973
54365,CN1CCC(N(C)C(=O)c2c(C(=O)O)cnn2C)CC1,12397494
54366,CN1C(=O)C[C@@H](N2CCN(c3ccc(F)cc3)CC2)C1=O,17730142
54367,Cc1cc(CC(=O)N2CCOC[C@@H](C(=O)O)C2)cc(C)n1,1857681801
54368,COCCCn1cnnc1SCC(=O)NC(C)C,10832982
54369,COc1cnc(C(=O)N[C@@H]2CCN(C3CCC3)C2=O)nc1,629920073
54370,COc1cc(CNC(=O)[C@H]2C[C@@H](O)CN2)ccc1C,237355273
54371,CC[C@H](CO)NC(=O)C(=O)Nc1cc(F)ccc1F,9979890
54372,O=C(O)[C@@H]1CCCCN1C(=O)Cn1cc(C2CC2)nn1,128619872
54373,C[C@H](C(=O)N[C@H]1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)O)S(C)(=O)=O,659248270
54374,CN(C)C(=O)c1cncc(N(C)C[C@H]2CCC[C@@H]2O)n1,342773460
54375,CN1C[C@@H]2[C@H](CCCN2Cc2nnc(C3CC3)n2C)C1=O,345009942
54376,COCCCNC(=O)Cc1nn(C)c(=O)c2ccccc12,9953056
54377,CCCNC(=O)CNC(=O)COc1ccccc1,2634795
54378,O=C1CC2(CCC2)N(Cc2nncs2)CCN1,931621894
54379,CN(C)S(=O)(=O)c1c[nH]c(C(=O)NCC(F)(F)F)c1,31613953
54380,CC(=O)N[C@H]1CC12CCN(CCC1OCCO1)CC2,952894009
54381,Cc1cc(C)n2nc(CC(=O)N3Cc4c[nH]nc4C3)nc2n1,1875255880
54382,Cc1ccc2c(ccn2CCC(=O)N2C[C@@H](O)[C@H](O)C2)c1,1875297975
54383,C=CC(=O)N(CC)CC(=O)N1CC2(CC(O)C2)C1,1875367466
54384,Cc1ccccc1[C@@H]1CN(C(=O)[C@@H](N)CO)CCO1,888095802
54385,CC(C)(C)OC(=O)N1CCOC[C@@H]1C1=NCCN1,958720344
54386,O=C(c1cnsn1)N1CCCC[C@@H]1Cc1nn[nH]n1,1775987668
54387,c1ccn2c(CNc3ccc4nnnn4n3)nnc2c1,12914660
54388,COC[C@H]1CCN(c2nc(O)c3cnn(C)c3n2)C1,1318770323
54389,NC(=O)N[C@]1(C(=O)O)CCOc2ccc(F)cc21,39477151
54390,CN(C)c1cc(C(=O)N[C@@H]2CCS(=O)(=O)C2)ccn1,40513602
54391,CCOC(=O)[C@H](CC)Sc1nnc(O)[nH]c1=O,146374
54392,Nc1nncn1C(=O)c1ccc(Br)o1,199788
54393,NC(=O)CN(c1ccccc1)[C@H]1SC(=O)NC1=O,1317999
54394,CCOC(=O)c1cn(CC)c2nc(SC)nn2c1=O,1428775
54395,Cc1ccccc1C(=O)NN1C[C@@H](C(=O)O)CC1=O,4555494
54396,O=C(NN1CCOCC1)c1ccc2c(c1)OCCO2,4804721
54397,CC(C)CCNC(=O)NC(=O)CSc1ncn[nH]1,6537092
54398,Cc1cc(NC(=O)C(=O)NC[C@H](O)c2ccccc2)no1,9304629
54399,CC(C)(C)OC(=O)N1C[C@H]2C[C@H]3CNC[C@@]3(C1)O2,100132237
54400,Cc1noc(C)c1S(=O)(=O)N[C@H]1CCc2cn[nH]c2C1,170269026
54401,CNC(=O)c1cc(S(=O)(=O)N(C)C)ccc1OC,10008761
54402,CN1CC[C@@H](C(=O)NC[C@@H]2CCCOC2)CC1=O,55924336
54403,Cc1cc(C[C@@H](C)NC(=O)c2c[nH]c(=O)cn2)[nH]n1,67955576
54404,CO[C@H]1C[C@@H](C(=O)Nc2cccnc2N(C)C)N(C)C1,346697974
54405,Cc1cccc(NC(=O)CN(C)S(C)(=O)=O)c1,22606445
54406,COC[C@@H](O)CN1CCOC[C@@H]1c1c(C)n[nH]c1C,330585530
54407,O=C(NCCN1CCOCC1)c1cc(-c2ccco2)on1,20137604
54408,COc1ccccc1CNC(=O)CN(C)S(C)(=O)=O,22606634
54409,C[C@H](C(=O)N1CCCc2c(C(N)=O)cccc21)n1cncn1,171922365
54410,O=C(NCCN1CCOCC1)N1C[C@H]2[C@H]3CC[C@@H](C3)[C@H]21,252673635
54411,CCOC(=O)C[C@H]1C(=O)NCCN1Cc1cccc(C)n1,35061823
54412,O=C(CNC(=O)c1ccccc1)N[C@H]1C[C@@H]2OCC[C@H]12,219649016
54413,Cc1nc(C[C@H]2CCCN(C(=O)[C@H]3CSCN3)C2)no1,158641163
54414,Cc1nc[nH]c1-c1nccn1CCc1n[nH]c(=O)[nH]1,72131927
54415,CCO[C@H]1CN(C)C[C@@H]1NC(=O)c1cc(=O)cc(C)o1,219398815
54416,C[C@@H](Oc1ccccn1)C(=O)N1CCN2C(=O)CC[C@H]2C1,333501531
54417,C[C@H](O)CN1CCN(CC(=O)NCC(F)(F)F)C[C@H]1C,240540902
54418,CN(C(=O)CCCN)[C@H]1CCCC[C@H]1S(C)(=O)=O,237288407
54419,NCc1ccc(C(=O)N2CCC[C@H](CC(N)=O)C2)cc1,237903952
54420,CNC(=O)C[C@@H]1C(=O)NCCN1CCCc1ccccc1,72134630
54421,CN(C[C@H]1COCCO1)C(=O)c1n[nH]c(N)c1Cl,217378888
54422,COCc1cc(NC(=O)[C@@H]2COCCO2)cc(C(=O)O)c1,263068473
54423,O=C(NCc1ncc2c(n1)CCC2)[C@@H]1NCCc2[nH]cnc21,72421158
54424,Cc1nn(C)c(C)c1C(=O)N1CC[C@@H]2OCCN(C)[C@H]2C1,284660715
54425,CNC(=O)N[C@H]1CCN(C(=O)NC[C@H](C)CC(F)F)C1,1365411606
54426,Cc1[nH]nc2ncc(C(=O)N3CC[C@H](C(=O)O)C3)cc12,178268414
54427,Cc1nnc([C@H](C)NC(=O)C(=O)c2cccn2C)o1,223694518
54428,COCCNC(=O)c1cc2c([nH]c1=O)CC[C@H](C)C2,49551320
54429,Cc1ccc(C)c(CNC(=O)N2CCNC(=O)C2)c1,426716826
54430,CSc1nc(N)c(I)c(N)n1,85999768
54431,CCN1CC[C@]2(CCC1=O)CN(CC(=O)O)CCN2C,95390785
54432,CCCNC(=O)C[C@@H]1N[C@H]2CCCC[C@@H]2NC1=O,95117683
54433,CCc1nnc(CN(C)C(=O)[C@H]2CC(=O)N(C3CC3)C2)o1,92065958
54434,C[C@H]1CN(C(=O)CN(C)Cc2cc[nH]n2)C[C@@H](C)O1,330766702
54435,Cn1nc(CCC(=O)N=c2[nH]c3ccccc3[nH]2)ccc1=O,96123951
54436,O=C(C[C@@H]1N[C@@H]2CCCC[C@H]2NC1=O)NC1CC1,242574927
54437,CC(C)c1nnc(CN2C[C@H](O)[C@@H](N3CCOCC3)C2)o1,240228056
54438,Cc1cc(CN2CCC(N3CCNC3=O)CC2)on1,52216642
54439,CC(C)[C@@H](NS(=O)(=O)c1cnn(C)c1)c1nccn1C,534674619
54440,CN1CCN(C(=O)C2(Cn3ccnc3)CC2)C[C@H]1CCO,584890280
54441,CCS(=O)(=O)[C@H](C)C(=O)N(C)CC1(CO)CCCC1,584899776
54442,COCCN1CC[C@@H](C(=O)NCCN2CCCCC2=O)C1,584893429
54443,Cc1nccn1CC(=O)NC1(C(N)=O)CCCCCC1,670460071
54444,O=C(NCc1ncccn1)c1c[nH]nc1[C@@H]1CCCCN1,685941187
54445,Cc1c([C@@H](C)NS(=O)(=O)c2cnn(C)c2)cnn1C,46034260
54446,CC(C)Oc1ncccc1CNC(=O)Cn1cnnn1,48304786
54447,OCCN1CCN(Cc2ccc(-n3cccn3)cc2)CC1,48776127
54448,NC(=O)[C@@H]1CN(C(=O)C2(c3ccccc3)CCC2)CCO1,50852806
54449,CC(C)(C)OC(=O)N1CS(=O)(=O)CC[C@H]1C(=O)O,1535640706
54450,Cn1nccc1/C=C/C(=O)N1CC[C@@](C)(C(=O)O)C1,62913184
54451,O=C1CC[C@@H](C(=O)NC[C@H]2Cc3ccccc3O2)N1,65430272
54452,Cc1cccc(C2(C(=O)NCCS(N)(=O)=O)CC2)c1,69592672
54453,COCCN(C)CCCNC(=O)c1ccc(C)[nH]c1=O,65519728
54454,C[C@H](Nc1cccc(CO)c1)C(=O)NC(=O)NC1CC1,71813424
54455,Cc1cc([C@H](O)CNC(=O)C(=O)Nc2ccon2)c(C)o1,1565519780
54456,CC1(C)CN(S(=O)(=O)N2CCCCC2)CC[S@@]1=O,89919664
54457,O=C(NCc1ccc2[nH]c(=O)[nH]c2c1)[C@@H]1CCCOC1,97107576
54458,CCn1ncnc1CNC(=O)N1CC[C@@H](C)[C@H](O)C1,408309312
54459,Cn1cc(OS(=O)(=O)c2cn(C)c(Cl)n2)cn1,170685542
54460,C[C@@H]1C(=O)NCCN1CC(=O)NCc1ccc(Cl)cc1,58343361
54461,Cc1noc(COC2CN(C(=O)[C@H](C)n3cccn3)C2)n1,644208574
54462,COCCN(C)S(=O)(=O)N1CCCC[C@H]1CC(=O)O,646035378
54463,CNC(=O)C1(C(=O)Nc2ccn(C(C)(C)C(=O)O)n2)CC1,659204623
54464,O=C(c1ccc2c(c1)COB2O)N1CCC[C@@H]1c1cn[nH]c1,584997166
54465,N=c1ncn(CC(=O)N[C@H]2CCCOc3ccccc32)[nH]1,585089438
54466,O=C(N[C@H]1Cc2ccncc2C1)c1ccc2c(c1)COB2O,585002297
54467,N[C@H]1CN(C(=O)NC2CCOCC2)CC12CCC2,1553430301
54468,CNC(=O)Cn1cc(NC(=O)[C@@H](C)n2cc(C)cn2)cn1,1506404225
54469,C[C@@H](CN1CCCC1)CN(C)C(=O)c1cnn[nH]1,1529113607
54470,O=C(c1ccc(OCC(F)(F)F)nc1)N1CC(O)C1,305067052
54471,CC[C@H]1OCCC[C@@H]1C(=O)N1CC(=O)N(CCOC)C1,408473366
54472,COc1cnc(N2C[C@@H](O)[C@H](Cc3ccccn3)C2)nc1,1704300181
54473,CCOC(=O)c1cnc(NCCNC(N)=O)nc1C,134311909
54474,Cc1cc(CC(=O)N2C[C@H]3CCN(C)C(=O)[C@H]3C2)on1,1772819801
54475,O=C(C[C@@H]1CC1(F)F)N1C[C@@H]2[C@@H](C1)C2(CO)CO,1772703974
54476,O=C(O)[C@H]1CN(C(=O)OCc2ccccc2)C[C@H]1O,12649145
54477,CCn1cc(CNc2nc3nonc3nc2N(C)C)cn1,12704021
54478,CCN1CCC[C@@H]1CNC(=O)C(=O)Nc1ccncc1,13686702
54479,CN(C)CCNC(=O)C(=O)Nc1ccnc(Cl)c1,13691341
54480,CCc1ccc(C(=O)N2CCN(S(C)(=O)=O)CC2)cc1,16602814
54481,CS(=O)(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)O,202886931
54482,CN(C)C(=O)[C@@H]1CN(C(=O)CC2=CCCC2)CCO1,1857688652
54483,O=C1C[C@H]2CN(C(=O)c3cc(=O)c4ccccc4o3)C[C@H]2N1,1857689471
54484,O=C(c1c[nH]c(=O)cn1)N1CCc2[nH]nc(C3CC3)c2CC1,1857695262
54485,COC(=O)[C@H]1[C@H]2CC[C@@H](C2)[C@@H]1NC(=O)Cn1cccn1,102746772
54486,O[C@@H]1CN(CCSc2ccc(F)cc2)C[C@H]1O,225450037
54487,O=C([C@@H]1CCCO1)N1CCN(c2cccnc2)C(=O)C1,618257201
54488,CCCCn1c(C)cn2c3c(=O)n(C)c(=O)n(C)c3nc12,4250982
54489,Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CC(C)C,4370625
54490,O=C1CCC[C@H](C(=O)NC2CCN(CC(F)F)CC2)N1,669599147
54491,CCOC(=O)CCC(=O)N1CC[C@H](Oc2ccncn2)C1,575611055
54492,CC(=O)N1CCCN([C@@H]2COC3(CCNCC3)C2)CC1,10231858
54493,O=C(COc1ccc(-n2cnnn2)cc1)NC1CC1,6231349
54494,O=C(Cn1cnc2ccccc2c1=O)NC(=O)NC1CC1,9114264
54495,CC(=O)c1c[nH]c(C(=O)N2CCN(c3cnccn3)CC2)c1,11008539
54496,CONC(=O)[C@@H]1CC(=O)N(c2cccc(OC)c2)C1,25827406
54497,O=C1CN(C(=O)c2cc(-c3ccccc3)[nH]n2)CCN1,12525713
